,closestEducationalInstituteDistance,flatType,Area,pricePerSqFeet,shoppingArea,totalSalePrice,predictedSalePrice
122,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43452000.00000003,45727366.07353415
123,20.0,2.0,604.0000000000001,24650.000000000004,0.0,14888600.000000017,14873820.914618554
124,1300.0,3.0,1320.0,28949.999999999996,1.0,38214000.00000002,40987271.963896826
125,1400.0,2.0,736.0000000000003,29200.00000000001,1.0,26987139.999999974,25134101.099824727
126,1300.0,3.0,1694.9999999999998,30949.999999999985,1.0,52460249.99999992,50729217.7769518
127,1300.0,3.0,1277.9999999999998,29550.00000000002,1.0,37764900.00000002,40823609.156388305
128,1400.0,4.0,1740.0000000000005,29000.00000000001,1.0,61700100.00000002,54707688.13870694
129,1400.0,2.0,713.0,28900.00000000002,1.0,23777720.000000015,24426252.068986274
130,1400.0,3.0,1051.0000000000002,28699.999999999996,1.0,34287240.00000001,34982470.765487835
131,1400.0,3.0,1051.0000000000002,28799.999999999993,1.0,37592339.999999955,35081005.764208265
132,1300.0,3.0,1277.9999999999998,32749.999999999975,1.0,41854500.00000004,44363030.08388056
133,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,38117839.99999996,35572704.487548664
134,1300.0,3.0,1694.9999999999998,30450.000000000015,1.0,51612750.00000006,50065460.821274616
135,1300.0,3.0,1694.9999999999998,26999.999999999996,1.0,45765000.00000002,45426270.3307803
136,1400.0,2.0,831.0000000000003,28600.000000000007,1.0,27261340.000000007,26701966.052259147
137,1400.0,2.0,831.0000000000003,28200.00000000002,1.0,26928939.999999966,26399561.94625674
138,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11218225.290709544
139,1400.0,2.0,736.0000000000003,28100.000000000004,1.0,26177540.000000026,24365632.868741415
140,1300.0,3.0,1694.9999999999998,29099.999999999996,1.0,49324500.00000003,48262764.878275946
141,1400.0,2.0,831.0000000000003,30299.999999999975,1.0,28674040.00000001,27978324.657199148
142,1300.0,3.0,1277.9999999999998,31550.000000000025,1.0,40320900.00000003,43043862.622693315
143,1400.0,3.0,1051.0000000000002,29099.999999999996,1.0,34707640.0,35376219.18366527
144,20.0,1.0,409.00000000000017,24500.0,0.0,10020499.999999994,10264474.31654052
145,1300.0,3.0,1320.0,32299.99999999998,1.0,42636000.000000015,44782057.581582256
146,1400.0,2.0,736.0000000000003,28300.000000000015,1.0,24024739.999999996,24505776.3525107
147,1300.0,3.0,1277.9999999999998,30800.000000000025,1.0,39362399.99999996,42214516.81507484
148,1400.0,4.0,1740.0000000000005,30400.00000000002,1.0,64136099.999999896,56833731.49901494
149,1300.0,3.0,1694.9999999999998,28500.00000000002,1.0,48307500.00000007,47456458.869124226
150,20.0,2.0,604.0000000000001,24399.999999999996,0.0,14737599.999999987,14751715.465343436
151,1400.0,2.0,831.0000000000003,29799.99999999999,1.0,28258540.00000004,27604381.8230773
152,1300.0,3.0,1277.9999999999998,30649.99999999999,1.0,39170699.99999998,42048186.43365888
153,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27012040.00000002,26475239.48234916
154,1400.0,2.0,831.0000000000003,30000.000000000007,1.0,28424740.000000022,27754101.914541993
155,1400.0,2.0,736.0000000000003,29799.99999999999,1.0,27428740.000000026,25550923.07122053
156,20.0,2.0,604.0000000000001,24299.999999999985,0.0,14677199.99999998,14702806.3562505
157,1400.0,4.0,1740.0000000000005,29500.000000000025,1.0,62570100.00000001,55469196.73895244
158,20.0,2.0,701.9999999999998,24100.000000000004,0.0,16918200.00000003,16072282.682240635
159,1300.0,3.0,1320.0,33400.0,1.0,44087999.999999955,46011370.08164357
160,20.0,1.0,409.00000000000017,24149.999999999996,0.0,9877350.000000011,10145733.03415971
161,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11218225.290709544
162,1400.0,2.0,736.0000000000003,29000.00000000001,1.0,26839939.99999999,24994797.515595242
163,1000.0,2.0,520.0,21499.99999999998,0.0,11179999.999999981,11381883.334438799
164,1000.0,1.0,378.0000000000001,20999.999999999985,0.0,7937999.999999997,8102541.614390539
165,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43452000.00000003,45727366.07353415
166,1000.0,2.0,570.0000000000002,20999.999999999985,0.0,11969999.999999996,11839637.883803705
167,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8504999.999999998,8567445.72630993
168,1400.0,2.0,831.0000000000003,28000.000000000004,1.0,26762739.999999985,26248052.560406446
169,1000.0,1.0,378.0000000000001,21499.99999999998,0.0,8126999.999999995,8258194.571448424
170,1400.0,2.0,831.0000000000003,29200.00000000001,1.0,27759939.999999996,27154060.994409565
171,1300.0,3.0,1277.9999999999998,31850.000000000007,1.0,40704300.0,43374541.06543287
172,1300.0,3.0,1277.9999999999998,28500.00000000002,1.0,36423000.00000002,39646532.46929991
173,1400.0,4.0,1740.0000000000005,30299.999999999975,1.0,63962100.00000003,56682502.198401265
174,1300.0,3.0,1694.9999999999998,31850.000000000007,1.0,53985750.000000045,51918843.738295846
175,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,38117839.99999996,35572704.487548664
176,1300.0,3.0,1277.9999999999998,28649.999999999993,1.0,36614699.999999985,39815187.71639502
177,1400.0,3.0,1051.0000000000002,27600.0,1.0,33131140.00000004,33894187.35388336
178,1300.0,3.0,1277.9999999999998,31400.000000000004,1.0,40129200.0,42878298.0075811
179,1300.0,3.0,1277.9999999999998,28050.000000000025,1.0,35847899.99999996,39139542.84764376
180,20.0,2.0,604.0000000000001,24500.0,0.0,14797999.999999989,14800586.236002019
181,1400.0,3.0,1051.0000000000002,29500.000000000025,1.0,35128040.000000045,35768933.333610475
182,1300.0,3.0,1320.0,27750.000000000007,1.0,36629999.99999998,39607853.824618064
183,1400.0,4.0,1740.0000000000005,27699.99999999999,1.0,59438099.999999955,52715856.45303916
184,20.0,2.0,604.0000000000001,24549.99999999998,0.0,14828199.999999978,14825007.302718852
185,1400.0,3.0,1051.0000000000002,29200.00000000001,1.0,38012740.00000004,35474494.02342452
186,1400.0,4.0,1740.0000000000005,28399.999999999993,1.0,60656099.99999991,53790551.487519264
187,1400.0,4.0,1740.0000000000005,30500.000000000022,1.0,64310099.999999896,56984865.64499561
188,1000.0,1.0,378.0000000000001,22000.0,0.0,8316000.000000002,8413156.383427806
189,1400.0,4.0,1740.0000000000005,29900.0,1.0,63266099.99999999,56076625.923705816
190,1400.0,3.0,1051.0000000000002,30400.00000000002,1.0,39273940.000000045,36648844.27037359
191,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7771679.999999994,7964979.71503784
192,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,25275940.000000015,25689505.654367976
193,1400.0,2.0,736.0000000000003,28500.00000000002,1.0,24171940.00000002,24645730.45797864
194,1400.0,3.0,1051.0000000000002,29900.0,1.0,35548440.00000001,36160629.902006514
195,1400.0,3.0,1051.0000000000002,28500.00000000002,1.0,34077040.00000001,34785203.35229302
196,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27012040.00000002,26475239.48234916
197,1400.0,2.0,736.0000000000003,30199.99999999999,1.0,25423140.00000001,25827911.573808026
198,1300.0,3.0,1694.9999999999998,31250.000000000025,1.0,52968750.00000008,51126486.07981686
199,1400.0,3.0,1051.0000000000002,27600.0,1.0,36331140.00000002,33894187.35388336
200,1400.0,2.0,736.0000000000003,28399.999999999993,1.0,26398339.99999998,24575776.978071414
201,1300.0,3.0,1277.9999999999998,33100.000000000015,1.0,42301799.99999993,44746033.002218686
202,20.0,1.0,409.00000000000017,24200.00000000002,0.0,9897799.999999985,10162716.130179174
203,1400.0,3.0,1051.0000000000002,29900.0,1.0,38748440.00000007,36160629.902006514
204,1400.0,2.0,736.0000000000003,27699.99999999999,1.0,23583139.99999997,24084771.31338787
205,1400.0,2.0,713.0,29799.99999999999,1.0,24419420.0,25039573.26073175
206,1000.0,2.0,538.0,20560.000000000015,0.0,11061280.000000019,11218225.290709544
