,closestEducationalInstituteDistance,flatType,Area,pricePerSqFeet,shoppingArea,totalSalePrice,predictedSalePrice
21,1300.0,3.0,1694.9999999999998,30649.99999999999,1.0,51910835.63805956,51951750.000000015
22,1400.0,2.0,736.0000000000003,28900.00000000002,1.0,25599749.628607742,24466339.999999966
23,1400.0,3.0,1051.0000000000002,30500.000000000022,1.0,38574972.02414093,36179040.00000004
24,1400.0,2.0,736.0000000000003,29400.000000000007,1.0,26002005.172881395,24834340.00000004
25,1300.0,3.0,1277.9999999999998,32299.99999999998,1.0,41334262.14734463,41279399.99999997
26,1400.0,2.0,713.0,29500.000000000025,1.0,24366311.607078932,24205519.99999997
27,1300.0,3.0,1320.0,30149.999999999993,1.0,39793335.775587946,39797999.999999955
28,1300.0,3.0,1277.9999999999998,27450.000000000004,1.0,35196745.12777867,35081099.99999994
29,1400.0,4.0,1740.0000000000005,28200.00000000002,1.0,59727751.47671693,60308100.0000001
30,1400.0,2.0,831.0000000000003,27600.0,1.0,26672758.705301337,26430339.99999996
31,1400.0,2.0,831.0000000000003,28799.999999999993,1.0,27320022.045792203,27427539.999999966
32,1400.0,4.0,1740.0000000000005,30000.000000000007,1.0,63150638.03136716,63440099.9999999
33,1400.0,2.0,831.0000000000003,28799.999999999993,1.0,27320022.045792203,27427539.999999966
34,1300.0,3.0,1694.9999999999998,33400.0,1.0,56527280.2838443,56612999.99999993
35,1400.0,2.0,831.0000000000003,28399.999999999993,1.0,27047301.196098663,27095140.000000045
36,1400.0,2.0,736.0000000000003,28900.00000000002,1.0,25599749.628607742,26766339.99999996
37,20.0,2.0,701.9999999999998,24900.000000000004,0.0,17134158.18123125,17479800.0
38,1400.0,2.0,831.0000000000003,30199.99999999999,1.0,28631704.741207615,28590940.00000003
39,1000.0,2.0,538.0,22000.0,0.0,11851585.112954328,11835999.999999989
40,1300.0,3.0,1277.9999999999998,32150.000000000004,1.0,41195672.839688934,41087700.0
41,20.0,2.0,636.9999999999999,24549.99999999998,0.0,15663855.097787177,15638350.000000013
42,20.0,2.0,701.9999999999998,24049.999999999985,0.0,16864181.267148465,16883099.999999985
43,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8500995.589466978,8504999.999999998
44,1000.0,2.0,538.0,20560.000000000015,0.0,11073699.029760243,11061280.000000019
45,20.0,2.0,636.9999999999999,24200.00000000002,0.0,15500938.917019978,15415400.00000001
46,1300.0,3.0,1694.9999999999998,28350.0,1.0,48099003.28924122,48053250.00000003
47,1400.0,3.0,1051.0000000000002,28600.000000000007,1.0,35740815.30738015,37382140.00000001
48,1000.0,2.0,520.0,22000.0,0.0,11504364.923783818,11440000.00000001
49,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8500995.589466978,8504999.999999998
50,1400.0,2.0,713.0,28000.000000000004,1.0,23254942.650665075,23136020.000000015
51,1000.0,2.0,538.0,22499.99999999999,0.0,12077280.955500884,12104999.999999985
52,1300.0,3.0,1277.9999999999998,27600.0,1.0,35328556.08213782,35272799.99999999
53,20.0,2.0,636.9999999999999,24599.99999999998,0.0,15680624.193658356,15670199.999999985
54,1400.0,2.0,831.0000000000003,27699.99999999999,1.0,26713624.745329075,26513440.0
55,1400.0,2.0,713.0,29099.999999999996,1.0,24177728.911366988,23920320.00000002
56,1400.0,2.0,736.0000000000003,29799.99999999999,1.0,26186231.90903347,25128740.000000037
57,1300.0,3.0,1277.9999999999998,30500.000000000022,1.0,39017546.41732543,38979000.00000002
58,1300.0,3.0,1694.9999999999998,29550.00000000002,1.0,50049369.163858496,50087250.00000007
59,1400.0,2.0,736.0000000000003,30100.000000000004,1.0,26375416.44538335,25349539.999999966
60,20.0,2.0,604.0000000000001,24200.00000000002,0.0,14719873.265426952,14616799.999999974
61,20.0,2.0,604.0000000000001,24100.000000000004,0.0,14667811.023901042,14556400.000000019
62,1400.0,2.0,713.0,30500.000000000022,1.0,24815456.274186946,24918520.000000007
63,1400.0,3.0,1051.0000000000002,30199.99999999999,1.0,37379093.48452392,39063739.99999997
64,1000.0,2.0,538.0,22000.0,0.0,11851585.112954328,11835999.999999989
65,1400.0,2.0,713.0,29700.00000000002,1.0,24392208.513118654,24348120.000000026
66,1000.0,2.0,520.0,20560.000000000015,0.0,10699824.712522388,10691199.999999998
67,1400.0,3.0,1051.0000000000002,28000.000000000004,1.0,35155736.54619344,33551540.000000022
68,1400.0,2.0,736.0000000000003,30400.00000000002,1.0,26387973.769157078,27870340.00000003
69,20.0,2.0,636.9999999999999,24049.999999999985,0.0,15446114.149766598,15319850.000000015
70,1300.0,3.0,1320.0,32449.999999999996,1.0,42757120.36962157,42833999.999999955
71,1000.0,2.0,570.0000000000002,20560.000000000015,0.0,11745707.52691569,11719199.999999993
72,1000.0,2.0,538.0,22499.99999999999,0.0,12077280.955500884,12104999.999999985
73,1400.0,4.0,1740.0000000000005,28600.000000000007,1.0,60700753.066288054,61004100.00000004
74,1000.0,2.0,570.0000000000002,20560.000000000015,0.0,11745707.52691569,11719199.999999993
75,1300.0,3.0,1694.9999999999998,33849.99999999998,1.0,57229425.52658591,57375750.00000001
76,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,26218166.09891298,27575940.00000003
77,1000.0,1.0,378.0000000000001,21499.99999999998,0.0,8147612.016911667,8126999.999999995
78,1000.0,2.0,538.0,20999.999999999985,0.0,11300092.7084497,11297999.999999983
79,1300.0,3.0,1320.0,33849.99999999998,1.0,44667002.43082671,44682000.000000015
80,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,26218166.09891298,27575940.00000003
81,1000.0,2.0,538.0,21499.99999999998,0.0,11573141.511634765,11567000.000000002
82,1000.0,2.0,520.0,20560.000000000015,0.0,10699824.712522388,10691199.999999998
83,1300.0,3.0,1277.9999999999998,31850.000000000007,1.0,40908852.7204313,40704300.0
84,1400.0,2.0,736.0000000000003,29200.00000000001,1.0,25823361.900250733,24687139.999999978
85,1400.0,2.0,713.0,30299.999999999975,1.0,24571836.729411315,24775919.99999996
86,1000.0,2.0,520.0,20560.000000000015,0.0,10699824.712522388,10691199.999999998
87,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8500995.589466978,8504999.999999998
88,1400.0,3.0,1051.0000000000002,28200.00000000002,1.0,35335453.6711655,33761740.00000001
89,1400.0,2.0,831.0000000000003,27600.0,1.0,26672758.705301337,26430339.99999996
90,1400.0,2.0,736.0000000000003,27600.0,1.0,24699806.75474275,25809539.999999985
91,1400.0,2.0,831.0000000000003,29000.00000000001,1.0,27506659.494136143,27593739.999999974
92,1300.0,3.0,1277.9999999999998,30450.000000000015,1.0,38990089.74864764,38915100.000000015
93,1400.0,3.0,1051.0000000000002,28300.000000000015,1.0,35462641.82271309,37066839.999999955
94,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7782210.147228434,7771679.999999994
95,1400.0,2.0,736.0000000000003,28100.000000000004,1.0,24843210.083754923,26177540.000000026
96,20.0,1.0,409.00000000000017,24750.000000000007,0.0,10142646.234548796,10122750.000000017
97,20.0,2.0,604.0000000000001,24599.99999999998,0.0,14890504.510020476,14858400.000000004
98,1000.0,2.0,520.0,22000.0,0.0,11504364.923783818,11440000.00000001
99,20.0,2.0,604.0000000000001,23999.999999999985,0.0,14667811.023901042,14496000.000000007
100,1400.0,2.0,831.0000000000003,28399.999999999993,1.0,27047301.196098663,27095140.000000045
101,1400.0,3.0,1051.0000000000002,28100.000000000004,1.0,35155736.54619344,33656640.00000006
102,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7782210.147228434,7771679.999999994
103,1400.0,2.0,736.0000000000003,30299.999999999975,1.0,26387973.769157078,27796740.000000045
104,1300.0,3.0,1277.9999999999998,27900.000000000007,1.0,35876639.51717897,35656200.0
105,1400.0,2.0,831.0000000000003,29400.000000000007,1.0,27793386.98906175,27926139.999999993
106,1000.0,2.0,520.0,20999.999999999985,0.0,10943548.995739654,10920000.000000002
107,1400.0,2.0,736.0000000000003,30400.00000000002,1.0,26387973.769157078,27870340.00000003
108,1300.0,3.0,1320.0,27450.000000000004,1.0,36131245.23250042,36233999.99999997
109,1400.0,2.0,713.0,30400.00000000002,1.0,24571836.729411315,24847220.000000037
110,1300.0,3.0,1320.0,28500.00000000002,1.0,37845246.029814996,37620000.00000006
111,1400.0,2.0,713.0,28900.00000000002,1.0,23925734.733039707,23777720.000000015
112,20.0,2.0,604.0000000000001,24450.000000000015,0.0,14822668.534150556,14767799.999999998
113,1400.0,2.0,736.0000000000003,29400.000000000007,1.0,26002005.172881395,27134339.999999966
114,1300.0,3.0,1277.9999999999998,30000.000000000007,1.0,38419531.30606381,38339999.99999994
115,1400.0,2.0,831.0000000000003,29900.0,1.0,28299496.921601247,28341640.00000003
116,1000.0,2.0,538.0,22000.0,0.0,11851585.112954328,11835999.999999989
117,1400.0,4.0,1740.0000000000005,28100.000000000004,1.0,60012322.33240588,60134099.99999995
118,1000.0,2.0,520.0,22000.0,0.0,11504364.923783818,11440000.00000001
119,1300.0,3.0,1320.0,30000.000000000007,1.0,39487164.03808997,39599999.99999998
120,1400.0,2.0,831.0000000000003,29299.999999999996,1.0,27602436.26906133,27843039.99999998
121,1300.0,3.0,1694.9999999999998,32749.999999999975,1.0,55289346.71499694,55511250.0000001
122,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43314470.920233764,43452000.00000003
123,20.0,2.0,604.0000000000001,24650.000000000004,0.0,14890504.510020476,14888600.000000017
124,1300.0,3.0,1320.0,28949.999999999996,1.0,38529797.03711089,38214000.00000002
125,1400.0,2.0,736.0000000000003,29200.00000000001,1.0,25823361.900250733,26987139.999999974
126,1300.0,3.0,1694.9999999999998,30949.999999999985,1.0,52464796.962169506,52460249.99999992
127,1300.0,3.0,1277.9999999999998,29550.00000000002,1.0,37844474.54098757,37764900.00000002
128,1400.0,4.0,1740.0000000000005,29000.00000000001,1.0,61810584.82407241,61700100.00000002
129,1400.0,2.0,713.0,28900.00000000002,1.0,23925734.733039707,23777720.000000015
130,1400.0,3.0,1051.0000000000002,28699.999999999996,1.0,35834279.80662469,34287240.00000001
131,1400.0,3.0,1051.0000000000002,28799.999999999993,1.0,35834279.80662469,37592339.999999955
132,1300.0,3.0,1277.9999999999998,32749.999999999975,1.0,41837539.87155081,41854500.00000004
133,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,36218396.79899659,38117839.99999996
134,1300.0,3.0,1694.9999999999998,30450.000000000015,1.0,51484840.96825133,51612750.00000006
135,1300.0,3.0,1694.9999999999998,26999.999999999996,1.0,45917623.36382095,45765000.00000002
136,1400.0,2.0,831.0000000000003,28600.000000000007,1.0,27248764.797324095,27261340.000000007
137,1400.0,2.0,831.0000000000003,28200.00000000002,1.0,26996424.62749587,26928939.999999966
138,1000.0,2.0,538.0,20560.000000000015,0.0,11073699.029760243,11061280.000000019
139,1400.0,2.0,736.0000000000003,28100.000000000004,1.0,24843210.083754923,26177540.000000026
140,1300.0,3.0,1694.9999999999998,29099.999999999996,1.0,49558836.392251775,49324500.00000003
141,1400.0,2.0,831.0000000000003,30299.999999999975,1.0,28631704.741207615,28674040.00000001
142,1300.0,3.0,1277.9999999999998,31550.000000000025,1.0,40451877.657867186,40320900.00000003
143,1400.0,3.0,1051.0000000000002,29099.999999999996,1.0,36016233.68241974,34707640.0
144,20.0,1.0,409.00000000000017,24500.0,0.0,10082285.847172707,10020499.999999994
145,1300.0,3.0,1320.0,32299.99999999998,1.0,42500731.03474661,42636000.000000015
146,1400.0,2.0,736.0000000000003,28300.000000000015,1.0,25047123.891029563,24024739.999999996
147,1300.0,3.0,1277.9999999999998,30800.000000000025,1.0,39732222.21781753,39362399.99999996
148,1400.0,4.0,1740.0000000000005,30400.00000000002,1.0,63294556.22588347,64136099.999999896
149,1300.0,3.0,1694.9999999999998,28500.00000000002,1.0,48450017.3119939,48307500.00000007
150,20.0,2.0,604.0000000000001,24399.999999999996,0.0,14782772.628883295,14737599.999999987
151,1400.0,2.0,831.0000000000003,29799.99999999999,1.0,28265027.633978985,28258540.00000004
152,1300.0,3.0,1277.9999999999998,30649.99999999999,1.0,39312700.63946312,39170699.99999998
153,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27047301.196098663,27012040.00000002
154,1400.0,2.0,831.0000000000003,30000.000000000007,1.0,28358803.27236693,28424740.000000022
155,1400.0,2.0,736.0000000000003,29799.99999999999,1.0,26186231.90903347,27428740.000000026
156,20.0,2.0,604.0000000000001,24299.999999999985,0.0,14742255.19184257,14677199.99999998
157,1400.0,4.0,1740.0000000000005,29500.000000000025,1.0,62689568.7772032,62570100.00000001
158,20.0,2.0,701.9999999999998,24100.000000000004,0.0,16864181.267148465,16918200.00000003
159,1300.0,3.0,1320.0,33400.0,1.0,44076829.36495406,44087999.999999955
160,20.0,1.0,409.00000000000017,24149.999999999996,0.0,9901734.16020811,9877350.000000011
161,1000.0,2.0,538.0,20560.000000000015,0.0,11073699.029760243,11061280.000000019
162,1400.0,2.0,736.0000000000003,29000.00000000001,1.0,25599749.628607742,26839939.99999999
163,1000.0,2.0,520.0,21499.99999999998,0.0,11210233.908447815,11179999.999999981
164,1000.0,1.0,378.0000000000001,20999.999999999985,0.0,7942643.911139699,7937999.999999997
165,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43314470.920233764,43452000.00000003
166,1000.0,2.0,570.0000000000002,20999.999999999985,0.0,11961570.311417433,11969999.999999996
167,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8500995.589466978,8504999.999999998
168,1400.0,2.0,831.0000000000003,28000.000000000004,1.0,26881116.984975807,26762739.999999985
169,1000.0,1.0,378.0000000000001,21499.99999999998,0.0,8147612.016911667,8126999.999999995
170,1400.0,2.0,831.0000000000003,29200.00000000001,1.0,27602436.26906133,27759939.999999996
171,1300.0,3.0,1277.9999999999998,31850.000000000007,1.0,40908852.7204313,40704300.0
172,1300.0,3.0,1277.9999999999998,28500.00000000002,1.0,36632500.78238452,36423000.00000002
173,1400.0,4.0,1740.0000000000005,30299.999999999975,1.0,63294556.22588347,63962100.00000003
174,1300.0,3.0,1694.9999999999998,31850.000000000007,1.0,54151781.951483615,53985750.000000045
175,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,36218396.79899659,38117839.99999996
176,1300.0,3.0,1277.9999999999998,28649.999999999993,1.0,36703631.55171885,36614699.999999985
177,1400.0,3.0,1051.0000000000002,27600.0,1.0,34496831.24505173,33131140.00000004
178,1300.0,3.0,1277.9999999999998,31400.000000000004,1.0,40295614.22129454,40129200.0
179,1300.0,3.0,1277.9999999999998,28050.000000000025,1.0,36003347.70919609,35847899.99999996
180,20.0,2.0,604.0000000000001,24500.0,0.0,14857982.613280842,14797999.999999989
181,1400.0,3.0,1051.0000000000002,29500.000000000025,1.0,36658201.61381844,35128040.000000045
182,1300.0,3.0,1320.0,27750.000000000007,1.0,36521475.823751666,36629999.99999998
183,1400.0,4.0,1740.0000000000005,27699.99999999999,1.0,58733238.404188655,59438099.999999955
184,20.0,2.0,604.0000000000001,24549.99999999998,0.0,14874580.38004873,14828199.999999978
185,1400.0,3.0,1051.0000000000002,29200.00000000001,1.0,36004311.52705376,38012740.00000004
186,1400.0,4.0,1740.0000000000005,28399.999999999993,1.0,60484593.11424104,60656099.99999991
187,1400.0,4.0,1740.0000000000005,30500.000000000022,1.0,63979292.36928277,64310099.999999896
188,1000.0,1.0,378.0000000000001,22000.0,0.0,8314493.570618584,8316000.000000002
189,1400.0,4.0,1740.0000000000005,29900.0,1.0,63352954.73516713,63266099.99999999
190,1400.0,3.0,1051.0000000000002,30400.00000000002,1.0,37379093.48452392,39273940.000000045
191,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7782210.147228434,7771679.999999994
192,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,26218166.09891298,25275940.000000015
193,1400.0,2.0,736.0000000000003,28500.00000000002,1.0,25371538.855855513,24171940.00000002
194,1400.0,3.0,1051.0000000000002,29900.0,1.0,37076181.49021751,35548440.00000001
195,1400.0,3.0,1051.0000000000002,28500.00000000002,1.0,35740815.30738015,34077040.00000001
196,1400.0,2.0,831.0000000000003,28300.000000000015,1.0,27047301.196098663,27012040.00000002
197,1400.0,2.0,736.0000000000003,30199.99999999999,1.0,26387973.769157078,25423140.00000001
198,1300.0,3.0,1694.9999999999998,31250.000000000025,1.0,52875919.36878787,52968750.00000008
199,1400.0,3.0,1051.0000000000002,27600.0,1.0,34496831.24505173,36331140.00000002
200,1400.0,2.0,736.0000000000003,28399.999999999993,1.0,25047123.891029563,26398339.99999998
201,1300.0,3.0,1277.9999999999998,33100.000000000015,1.0,42387521.89785903,42301799.99999993
202,20.0,1.0,409.00000000000017,24200.00000000002,0.0,9939047.027436411,9897799.999999985
203,1400.0,3.0,1051.0000000000002,29900.0,1.0,37076181.49021751,38748440.00000007
204,1400.0,2.0,736.0000000000003,27699.99999999999,1.0,24737649.982834343,23583139.99999997
205,1400.0,2.0,713.0,29799.99999999999,1.0,24418368.350205805,24419420.0
206,1000.0,2.0,538.0,20560.000000000015,0.0,11073699.029760243,11061280.000000019
