,closestEducationalInstituteDistance,flatType,Area,pricePerSqFeet,shoppingArea,totalSalePrice,predictedSalePrice
59,1400.0,2.0,736.0000000000003,30100.000000000004,1.0,25349539.999999966,26491474.64167123
60,20.0,2.0,604.0000000000001,24200.00000000002,0.0,14616799.999999974,14620420.709713826
61,20.0,2.0,604.0000000000001,24100.000000000004,0.0,14556400.000000019,14559416.557509866
62,1400.0,2.0,713.0,30500.000000000022,1.0,24918520.000000007,24872790.593987707
63,1400.0,3.0,1051.0000000000002,30199.99999999999,1.0,39063739.99999997,37060599.84970402
64,1000.0,2.0,538.0,22000.0,0.0,11835999.999999989,11835999.999999989
65,1400.0,2.0,713.0,29700.00000000002,1.0,24348120.000000026,24363038.202507816
66,1000.0,2.0,520.0,20560.000000000015,0.0,10691199.999999998,10691199.999999998
67,1400.0,3.0,1051.0000000000002,28000.000000000004,1.0,33551540.000000022,35756979.59210795
68,1400.0,2.0,736.0000000000003,30400.00000000002,1.0,27870340.00000003,25733101.24466912
69,20.0,2.0,636.9999999999999,24049.999999999985,0.0,15319850.000000015,15347826.345738959
70,1300.0,3.0,1320.0,32449.999999999996,1.0,42833999.999999955,42827877.49600447
71,1000.0,2.0,570.0000000000002,20560.000000000015,0.0,11719199.999999993,11719199.999999993
72,1000.0,2.0,538.0,22499.99999999999,0.0,12104999.999999985,12102279.96644514
73,1400.0,4.0,1740.0000000000005,28600.000000000007,1.0,61004100.00000004,61113369.42514468
74,1000.0,2.0,570.0000000000002,20560.000000000015,0.0,11719199.999999993,11719199.999999993
75,1300.0,3.0,1694.9999999999998,33849.99999999998,1.0,57375750.00000001,57423892.00051719
76,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,27575940.00000003,25829252.346841212
77,1000.0,1.0,378.0000000000001,21499.99999999998,0.0,8126999.999999995,8126999.999999981
78,1000.0,2.0,538.0,20999.999999999985,0.0,11297999.999999983,11297999.999999983
79,1300.0,3.0,1320.0,33849.99999999998,1.0,44682000.000000015,44703640.530625075
80,1400.0,2.0,736.0000000000003,30000.000000000007,1.0,27575940.00000003,25829252.346841212
81,1000.0,2.0,538.0,21499.99999999998,0.0,11567000.000000002,11567000.000000002
82,1000.0,2.0,520.0,20560.000000000015,0.0,10691199.999999998,10691199.999999998
83,1300.0,3.0,1277.9999999999998,31850.000000000007,1.0,40704300.0,40926412.258204244
84,1400.0,2.0,736.0000000000003,29200.00000000001,1.0,24687139.999999978,25776225.97455214
85,1400.0,2.0,713.0,30299.999999999975,1.0,24775919.99999996,24778724.97339664
86,1000.0,2.0,520.0,20560.000000000015,0.0,10691199.999999998,10691199.999999998
87,1000.0,1.0,378.0000000000001,22499.99999999999,0.0,8504999.999999998,8505000.000000013
88,1400.0,3.0,1051.0000000000002,28200.00000000002,1.0,33761740.00000001,35882926.47181248
89,1400.0,2.0,831.0000000000003,27600.0,1.0,26430339.99999996,26443618.4760445
90,1400.0,2.0,736.0000000000003,27600.0,1.0,25809539.999999985,24413597.56162478
91,1400.0,2.0,831.0000000000003,29000.00000000001,1.0,27593739.999999974,27596229.36590153
92,1300.0,3.0,1277.9999999999998,30450.000000000015,1.0,38915100.000000015,38968892.34399936
93,1400.0,3.0,1051.0000000000002,28300.000000000015,1.0,37066839.999999955,34970751.55217297
94,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7771679.999999994,7771679.99999998
95,1400.0,2.0,736.0000000000003,28100.000000000004,1.0,26177540.000000026,24050914.36821407
96,20.0,1.0,409.00000000000017,24750.000000000007,0.0,10122750.000000017,10131106.36558249
97,20.0,2.0,604.0000000000001,24599.99999999998,0.0,14858400.000000004,14861416.013461256
98,1000.0,2.0,520.0,22000.0,0.0,11440000.00000001,11442571.183607865
99,20.0,2.0,604.0000000000001,23999.999999999985,0.0,14496000.000000007,14501733.164639033
100,1400.0,2.0,831.0000000000003,28399.999999999993,1.0,27095140.000000045,27110079.225864712
101,1400.0,3.0,1051.0000000000002,28100.000000000004,1.0,33656640.00000006,35684781.190126546
102,1000.0,1.0,378.0000000000001,20560.000000000015,0.0,7771679.999999994,7771679.99999998
103,1400.0,2.0,736.0000000000003,30299.999999999975,1.0,27796740.000000045,26139741.5320067
104,1300.0,3.0,1277.9999999999998,27900.000000000007,1.0,35656200.0,35623383.48246674
105,1400.0,2.0,831.0000000000003,29400.000000000007,1.0,27926139.999999993,27930289.138405614
106,1000.0,2.0,520.0,20999.999999999985,0.0,10920000.000000002,10920000.000000002
107,1400.0,2.0,736.0000000000003,30400.00000000002,1.0,27870340.00000003,25733101.24466912
108,1300.0,3.0,1320.0,27450.000000000004,1.0,36233999.99999997,36287310.363850534
109,1400.0,2.0,713.0,30400.00000000002,1.0,24847220.000000037,24843586.573691856
110,1300.0,3.0,1320.0,28500.00000000002,1.0,37620000.00000006,37627428.13962142
111,1400.0,2.0,713.0,28900.00000000002,1.0,23777720.000000015,23833292.105098486
112,20.0,2.0,604.0000000000001,24450.000000000015,0.0,14767799.999999998,14771419.507834652
113,1400.0,2.0,736.0000000000003,29400.000000000007,1.0,27134339.999999966,25844178.97302098
114,1300.0,3.0,1277.9999999999998,30000.000000000007,1.0,38339999.99999994,38350839.51358078
115,1400.0,2.0,831.0000000000003,29900.0,1.0,28341640.00000003,28358238.103746366
116,1000.0,2.0,538.0,22000.0,0.0,11835999.999999989,11835999.999999989
117,1400.0,4.0,1740.0000000000005,28100.000000000004,1.0,60134099.99999995,60086537.60760908
118,1000.0,2.0,520.0,22000.0,0.0,11440000.00000001,11442571.183607865
119,1300.0,3.0,1320.0,30000.000000000007,1.0,39599999.99999998,39613689.2288892
120,1400.0,2.0,831.0000000000003,29299.999999999996,1.0,27843039.99999998,27847186.640371967
121,1300.0,3.0,1694.9999999999998,32749.999999999975,1.0,55511250.0000001,55559332.21531779
122,1300.0,3.0,1277.9999999999998,34000.00000000003,1.0,43452000.00000003,43384873.38076337
123,20.0,2.0,604.0000000000001,24650.000000000004,0.0,14888600.000000017,14891919.005266385
124,1300.0,3.0,1320.0,28949.999999999996,1.0,38214000.00000002,38084621.1893441
125,1400.0,2.0,736.0000000000003,29200.00000000001,1.0,26987139.999999974,25776225.97455214
126,1300.0,3.0,1694.9999999999998,30949.999999999985,1.0,52460249.99999992,52533806.63239489
127,1300.0,3.0,1277.9999999999998,29550.00000000002,1.0,37764900.00000002,37803461.99422613
128,1400.0,4.0,1740.0000000000005,29000.00000000001,1.0,61700100.00000002,61656020.316471495
129,1400.0,2.0,713.0,28900.00000000002,1.0,23777720.000000015,23833292.105098486
130,1400.0,3.0,1051.0000000000002,28699.999999999996,1.0,34287240.00000001,36298930.10330961
131,1400.0,3.0,1051.0000000000002,28799.999999999993,1.0,37592339.999999955,35623067.63719977
132,1300.0,3.0,1277.9999999999998,32749.999999999975,1.0,41854500.00000004,41846532.405604064
133,1400.0,3.0,1051.0000000000002,29299.999999999996,1.0,38117839.99999996,35099804.05896476
134,1300.0,3.0,1694.9999999999998,30450.000000000015,1.0,51612750.00000006,51628783.27085929
135,1300.0,3.0,1694.9999999999998,26999.999999999996,1.0,45765000.00000002,46062332.012638606
136,1400.0,2.0,831.0000000000003,28600.000000000007,1.0,27261340.000000007,27262999.522530634
